image_id,PredictionString
3db61dfe06d558636a4027e6b35ea820,14 1 0 0 1 1
4fcf87976ca07858d6ee9af47b2a719c,14 1 0 0 1 1
ea9f070ee0208d9fdbee8e73f55273fb,13 0.0 109 1310 436 1623 13 0.0 1355 664 1499 783 13 0.0 86 1357 245 1443 11 0.0 261 1647 561 1785 13 0.0 1464 731 1527 788 13 0.0 1433 626 1534 750 11 0.0 374 1656 518 1704 11 0.0 1153 294 1488 403 13 0.0 97 1367 386 1533 12 0.0 148 479 759 1865 8 0.0 386 1201 436 1243 11 0.0 8 1690 121 1832 13 0.0 1285 660 1363 731 11 0.0 1316 290 1511 446 8 0.0 1285 664 1363 731 13 0.0 1437 679 1515 759 10 0.0 4 1775 58 1889 2 0.0 1200 949 1238 1006 11 0.0 4 1766 62 1884 5 0.0 1285 1115 1636 1974 5 0.0 66 399 678 1884 13 0.0 1437 712 1503 764 9 0.0 78 394 756 1860 11 0.1 300 1633 549 1723 11 0.1 8 1728 82 1860 3 0.2 506 1519 1398 1865 11 0.2 530 266 849 365 7 0.3 51 1329 452 1699 14 0.6265920102596283 0 0 1 1
99a41825d70b5867a2b08e20f05b4e6e,14 1 0 0 1 1
4c60b5ec140ae2e8611927fa82726f95,14 1 0 0 1 1
15bb0fd575ecbe78c812dfb4eedd4b77,14 1 0 0 1 1
a1c39becc9835462d84db8c51229779f,14 1 0 0 1 1
fb0b3aea7b0a3ced3aff87fd302c9ffd,7 0.0 1096 312 1264 609 11 0.0 536 371 712 421 9 0.0 4 0 272 515 11 0.0 1352 277 1520 322 9 0.0 68 411 904 2239 13 0.0 1080 297 1252 644 11 0.1 1392 272 1576 357 12 0.1 32 307 936 2358 9 0.1 1180 228 2048 2328 12 0.2 1168 302 2048 2209 14 0.4521513506770134 0 0 1 1
fe5c2e4756820873cd6e8332ad4c2e12,14 1 0 0 1 1
570cc0e3366db46a98ef038a6b5f0489,13 0.0 1616 771 1772 903 11 0.0 1816 2344 1892 2451 13 0.1 1684 776 1768 884 14 0.8170515112578869 0 0 1 1
35a7775073c28080ee57ce23585cf17b,14 1 0 0 1 1
4957a9685207cc3eb8425318dc83fafb,14 1 0 0 1 1
eb25ef085ffa02d960ad25d2e33d1d3e,14 1 0 0 1 1
68586360d876ffd615409150466439f2,14 1 0 0 1 1
e82d33dfd04d95c61d8d133dcbf29691,14 1 0 0 1 1
560ff4beac01961b07e664cda2419933,14 1 0 0 1 1
33475eb6c08efe5e59c243813d3df10e,13 0.0 509 658 648 754 5 0.0 1539 714 1881 1035 13 0.0 1656 776 1836 1007 13 0.0 414 1356 693 1434 5 0.0 1669 810 1813 984 9 0.0 859 6 1350 152 13 0.0 1692 861 1800 973 8 0.1 1692 866 1800 962 14 0.8860706239938736 0 0 1 1
281b0e152c84843e22eba8f121592cea,14 1 0 0 1 1
a9e40cab375d5e1ce347b4f5587d7579,14 1 0 0 1 1
b58e4a983569ccea8cffdc2366efb4bc,13 0.0 1944 396 2184 522 8 0.0 1404 588 1452 648 11 0.0 1104 486 1260 582 11 0.0 1974 390 2214 504 11 0.0 1368 864 1566 1584 10 0.0 0 1218 594 2136 11 0.0 1824 336 2202 498 7 0.0 1350 894 1572 1614 10 0.0 2304 1458 2544 1668 13 0.0 2238 648 2340 720 5 0.0 1920 1116 2424 1524 5 0.0 1734 468 2568 1626 11 0.0 1728 372 1998 474 11 0.0 1950 360 2208 462 8 0.0 1986 1290 2034 1332 0 0.0 1398 606 2010 1158 11 0.0 1104 444 1338 564 11 0.0 1842 360 2064 414 13 0.0 1104 510 1296 594 6 0.0 1980 1230 2364 1470 11 0.0 1254 396 1458 462 3 0.0 1224 1680 2568 2292 11 0.0 2412 1428 2538 1638 13 0.0 1980 1224 2352 1458 10 0.1 2424 1440 2544 1626 11 0.2 1098 402 1428 474 11 0.2 1776 348 2130 438 3 0.8 1314 1338 2400 1692 0 0.8 1620 648 1944 978
fabac1af1db73f2ee503f521e9659b72,8 0.0 1793 2227 1916 2379 13 0.0 2051 873 2139 967 11 0.0 1635 381 1898 434 2 0.0 1576 674 1711 838 0 0.1 1518 656 1723 855 14 0.6263198107481003 0 0 1 1
5ba94d99f827e546b59846aa66eea08c,14 1 0 0 1 1
8058546ca8e9113170abd89d0009b58e,11 0.0 1120 278 1268 371 13 0.0 480 659 668 786 9 0.0 1284 928 1584 1250 11 0.0 552 342 780 396 13 0.0 1376 664 1632 806 9 0.0 1336 986 1536 1182 11 0.1 1384 293 1512 386 0 0.7 1040 610 1256 830 3 0.8 732 1201 1700 1689
46f349b7cabf56c2c2d9c1d069f8c564,13 0.0 774 1422 1014 1494 13 0.0 2010 1836 2424 1992 11 0.0 1038 306 1320 354 9 0.0 2508 1212 2622 1488 13 0.0 582 1446 1098 1692 6 0.0 1986 1200 2358 1638 11 0.0 348 1842 450 1992 13 0.0 2052 1872 2322 1956 11 0.0 1788 324 2094 408 5 0.1 1896 1044 2406 1656 3 0.5 1116 1602 2136 1944 0 0.8 1548 726 1884 1032 14 0.05373595142737031 0 0 1 1
8d612aaeaf1b5a01971cbdba49b37fdb,10 0.0 258 1644 636 2112 12 0.0 396 744 1266 2016 10 0.0 354 1584 1194 2040 10 0.0 414 1032 1278 1728 10 0.0 0 1836 276 2250 11 0.0 1764 354 2112 432 9 0.0 402 1626 1224 2034 7 0.0 450 1062 1200 1452 10 0.0 516 1800 1170 2076 3 0.1 1014 1560 2208 2106 13 0.1 540 1104 972 1242 10 0.2 390 1740 1260 2262 11 0.2 396 1728 648 2082 10 0.2 396 1722 672 2064 14 0.4257729221135378 0 0 1 1
e244fb86e085ac10727602e7ab36971b,9 0.0 2162 1628 2338 1820 5 0.0 351 458 1099 1845 5 0.0 1976 712 2250 1201 0 0.0 1404 570 1723 848 8 0.1 2209 1659 2312 1783 14 0.9163414835929872 0 0 1 1
7109c2bb3c552f274418c7d7d769445d,14 1 0 0 1 1
20c2fc9d1babf3f47d4bf2e2d4fa0d2c,14 1 0 0 1 1
253feb1e5d47eb3543d0cd0b072df5e5,11 0.0 1602 395 1852 513 11 0.0 763 479 994 524 10 0.0 2140 1601 2248 1849 11 0.1 2130 1590 2272 1849 0 0.5 1258 699 1588 1038 14 0.8460105657577515 0 0 1 1
70b513210efb66bdbb469eeb3b3266d5,14 1 0 0 1 1
d242d48dd1067b27d7d13b0f7ce02640,14 1 0 0 1 1
c309b6c9384427e3f85b3d339f72905c,14 1 0 0 1 1
bcf3c35b0f1ad4207e6fb9f46e8705e5,3 0.0 1014 1418 2238 2045 14 0.7319132313132286 0 0 1 1
997d02719c4f6b77010d2ea5bd839edd,9 0.0 279 2423 1209 3010 5 0.0 217 2066 1232 3040 11 0.0 1779 499 1985 576 9 0.0 1266 36 1711 445 9 0.0 2584 1496 2920 2755 0 0.0 1369 938 1933 1496 13 0.0 2013 784 2315 1069 9 0.0 2207 1567 2703 2684 6 0.0 627 1965 1135 2387 11 0.0 1831 517 2196 600 5 0.0 222 1734 941 2630 5 0.1 285 914 1169 2660 11 0.1 1722 487 2065 600 5 0.2 394 2019 1112 2452 5 0.3 2030 1544 2686 2660 0 0.5 1551 968 1876 1372
d6678cb7ae39f575d35ab9da6d7cb171,14 1 0 0 1 1
a34f741d1e299b6f7d45ef8abe29dac6,9 0.0 2245 997 2336 1905 10 0.0 36 1014 543 1983 3 0.0 506 1030 1807 1950 10 0.0 91 925 949 1917 11 0.0 776 377 1036 476 9 0.0 0 1418 96 2227 9 0.0 2263 1064 2331 1318 9 0.0 0 2061 59 2337 10 0.0 50 1645 411 2188 7 0.0 151 493 1049 1961 9 0.0 0 1108 73 1424 10 0.0 1976 1496 2131 1717 10 0.0 1852 1363 2295 1928 10 0.0 1716 1274 2163 1673 9 0.0 0 1030 105 1872 9 0.1 2254 1030 2336 1540 10 0.1 1565 676 2140 1739 7 0.1 1601 753 2126 1617 10 0.1 68 1429 725 2199 7 0.2 374 482 1059 1374 0 0.2 1186 643 1519 1102 10 0.4 1601 1329 2167 1889 10 0.4 64 1695 634 2465 10 0.6 1884 1418 2163 1772 14 0.3871677294373512 0 0 1 1
5d6a25163584e7b05a528d3f94fda500,14 1 0 0 1 1
45dbcf1210bda737de385640e0635deb,8 0.0 2373 1447 2432 1500 11 0.0 896 574 1283 639 3 0.0 562 1740 1852 2273 13 0.0 2367 1447 2437 1500 0 0.0 1547 855 1916 1254 3 0.5 1148 1389 2455 1957 0 0.8 1260 879 1910 1359 14 0.3195205479860306 0 0 1 1
89712ddf9e0bcf39f38d7fb0c174b316,9 0.0 1344 714 2112 2012 9 0.0 191 1901 1170 2492 9 0.0 1699 1498 1990 1650 0 0.0 1053 743 1778 1726 0 0.1 1567 737 2032 1416 9 0.2 963 550 1943 2246 3 0.4 942 1591 2165 2129 0 0.8 1191 655 1985 1375 14 0.3898777961730957 0 0 1 1
69c3b647eb846e099161d2a162ea5ce0,0 0.0 1170 822 1760 1266 8 0.0 1917 1514 2094 1745 0 0.1 1435 840 1716 1201 13 0.2 1907 1526 2104 1762 14 0.8207029774785042 0 0 1 1
ead7de33da7f44a7af362daaf2ae4d00,14 1 0 0 1 1
9cb8ad93052c913e3cce32c0d5ca8e62,14 1 0 0 1 1
1cc1ed63475e99d32f1884762955effc,11 0.0 1266 474 1530 534 0 0.0 1524 822 2130 1344 11 0.0 1884 438 2184 552 11 0.0 1878 468 2106 588 0 0.0 1806 876 2034 1128 11 0.1 1956 432 2286 510 11 0.1 1134 468 1440 552 3 0.7 1272 1548 2424 1920 0 0.8 1716 864 2052 1242 14 0.0695903254672885 0 0 1 1
c337eb2061afda32f9639e065cfcfa51,14 1 0 0 1 1
f72a16b39ac8ff4b8f1df59e34710c2b,14 1 0 0 1 1
bcb4b44fea2b97470a3cb8534a082421,14 1 0 0 1 1
d76a0128b3bd173cec3958c31feddac7,14 1 0 0 1 1
6e1cefab110115d73b04accbe36df6f0,14 1 0 0 1 1
2f49fa57375e32c9d69f8205bd5b0a96,14 1 0 0 1 1
3fd3c7e4f7012ea21a2f8eba496c6748,8 0.0 1837 1159 1916 1197 9 0.0 0 125 321 709 8 0.0 2044 1418 2089 1451 9 0.0 2449 929 2513 987 5 0.0 1926 1355 2306 2098 14 0.279216265771538 0 0 1 1
a704862ae5aae0c79c5c25f0d1015084,14 1 0 0 1 1
615f0f5be81be998158659b735a3e8c8,13 0.0 1743 1036 1857 1101 8 0.0 621 2071 698 2152 11 0.0 771 0 1396 119 8 0.0 456 1057 689 1627 9 0.0 584 2006 730 2212 2 0.0 584 1990 739 2223 5 0.0 424 797 830 2022 8 0.0 584 1567 716 1692 13 0.0 1433 694 1597 900 11 0.0 1939 2245 2008 2359 8 0.0 762 1930 803 1963 8 0.0 579 1036 643 1084 9 0.0 1058 775 1419 2228 0 0.0 949 770 1369 1182 8 0.0 570 1551 648 1616 8 0.0 748 1930 789 1963 8 0.0 662 1144 712 1225 2 0.0 1177 2001 1273 2093 11 0.0 1173 477 1711 895 13 0.0 1661 1388 1871 1648 9 0.0 1182 2028 1250 2104 13 0.0 1510 1242 1875 1659 9 0.0 657 2066 1081 2375 11 0.0 1341 553 1510 624 11 0.0 735 510 912 591 8 0.0 753 1941 803 1979 9 0.0 1077 1816 1369 2180 13 0.0 1296 586 1916 1995 9 0.0 890 76 1309 727 8 0.0 675 1876 725 1925 13 0.0 1697 1442 1866 1572 11 0.0 1305 548 1688 743 11 0.0 652 445 1031 727 5 0.1 529 1464 972 1995 2 0.1 625 2055 694 2136 5 0.1 1300 976 1930 1822 8 0.1 648 1177 707 1236 9 0.1 1132 1919 1300 2120 13 0.1 1793 1036 1857 1090 8 0.1 488 1345 538 1404 11 0.1 502 2190 579 2375 11 0.1 1474 569 1688 699 13 0.2 561 1545 995 2006 9 0.2 589 1540 972 1995 6 0.2 557 1513 986 2006 6 0.2 1332 1008 1916 1843 5 0.2 397 613 1104 2207 8 0.2 1793 1036 1852 1090 8 0.3 634 2066 694 2125 2 0.4 1154 1936 1259 2087 13 0.4 1382 1117 1903 1773 0 0.4 1127 824 1401 1144 11 0.4 1259 537 1615 651 9 0.5 1154 1946 1255 2093 11 0.6 694 493 999 624 13 0.7 1360 586 1670 1030 14 0.13934856606647372 0 0 1 1
786fa2f1244ca842e96cc6afb0f28870,8 0.0 1728 1254 1768 1283 8 0.0 1796 1221 1836 1266 8 0.0 1512 883 1548 934 10 0.0 383 748 918 1164 11 0.0 590 315 842 540 11 0.0 1260 309 1431 377 11 0.0 792 326 963 383 9 0.0 1472 1086 1737 1395 13 0.0 1728 630 1782 793 11 0.0 1499 298 1661 428 10 0.0 1931 1474 2052 1721 7 0.0 522 838 972 1243 10 0.0 527 759 1062 1519 7 0.0 1850 1322 2043 1699 7 0.0 477 518 977 1108 11 0.1 621 332 945 467 10 0.1 1859 1367 2061 1710 3 0.2 805 1204 1836 1676 0 0.5 1188 692 1422 928 7 0.6 504 759 963 990 10 0.8 297 523 1026 1783
fb9b085e1317914e23c85afd77a1bb5d,0 0.0 888 664 1316 1094 11 0.0 428 474 568 557 0 0.7 1016 728 1268 977 14 0.5801491178572178 0 0 1 1
a1d6138dff46a93901fbf634fce2e9ea,0 0.0 1090 514 1397 1013 9 0.0 765 202 1459 1935 2 0.0 1112 514 1402 941 2 0.0 1160 547 1354 816 3 0.1 703 1287 1789 1791 14 0.8868474364280701 0 0 1 1
3658d0751f708f6676dce25b328dccca,11 0.0 608 293 824 337 11 0.0 496 288 760 361 9 0.0 824 557 1240 2070 10 0.0 160 1992 248 2070 11 0.1 156 1987 252 2080 14 0.8959819078445435 0 0 1 1
844c43d38ba987837ba7d59a2b0c2436,8 0.0 817 410 940 522 2 0.0 821 394 949 512 13 0.0 1560 517 1633 677 13 0.0 1656 368 2103 735 13 0.0 1679 314 1884 597 9 0.0 1976 389 2108 581 8 0.0 392 1769 488 1854 8 0.0 1953 394 2108 570 11 0.0 1524 107 1802 234 13 0.0 538 655 630 709 8 0.0 538 661 634 698 13 0.0 803 256 1004 543 11 0.0 529 59 862 213 13 0.0 794 165 1145 527 0 0.0 1287 448 1757 900 13 0.0 529 69 808 234 11 0.0 1428 59 2017 426 11 0.0 1661 128 1935 250 5 0.0 424 522 967 1236 6 0.0 525 1487 926 1774 8 0.0 534 645 812 996 8 0.0 502 1513 849 1790 13 0.0 566 618 812 1018 9 0.0 438 1209 967 1822 13 0.0 1725 378 2035 586 2 0.0 1487 501 1629 703 0 0.0 1465 485 1629 693 9 0.0 402 1780 479 1833 9 0.0 566 618 803 1034 2 0.1 1551 512 1624 661 9 0.1 547 1556 789 1737 8 0.1 406 1780 475 1833 13 0.1 1633 245 2017 597 5 0.2 538 618 821 1034 5 0.2 452 1172 940 1801 9 0.2 2008 453 2080 522 9 0.3 529 1353 862 1758 8 0.3 561 1545 767 1742 8 0.4 2008 458 2080 517 11 0.5 1478 107 1962 277 3 0.5 894 1572 1948 1993 5 0.6 383 293 1036 2041 0 0.7 1360 458 1638 794 14 0.4542781990021467 0 0 1 1
b91c79d745aaf2676d55c05b895171f4,11 0.0 1454 276 1726 330 11 0.0 779 264 1022 312 14 0.8260865435004234 0 0 1 1
4bed68bcc1b764cd964f5e96ca83884c,14 1 0 0 1 1
44e38e19f2d5fa89ebc805b4e4249f4a,13 0.0 1308 483 1492 728 13 0.0 492 640 672 737 11 0.0 708 5 880 49 11 0.0 1232 361 1444 410 10 0.0 1664 1777 1748 1924 13 0.0 756 454 896 835 11 0.0 584 371 844 483 9 0.0 668 1260 720 1313 11 0.0 664 391 808 430 13 0.0 540 625 712 698 11 0.0 584 386 736 459 11 0.0 1176 366 1332 415 11 0.0 256 1699 328 1787 9 0.0 1104 1636 1376 1709 9 0.0 332 1973 384 2017 8 0.0 664 1260 720 1309 8 0.0 340 1973 384 2021 10 0.0 1676 1797 1736 1885 11 0.1 1676 1797 1740 1880 11 0.1 616 381 812 444 11 0.2 1320 366 1480 435 14 0.7937926799058914 0 0 1 1
137f41dd06d51d9d230b6b65740097c2,14 1 0 0 1 1
384ee8c20076c44adbe60bfe7e805869,14 1 0 0 1 1
e518480161cfa66fe275e28a2cdb7059,14 1 0 0 1 1
3b55e52750fa2737857d05526f196b18,14 1 0 0 1 1
4c942bf5c39903d0ac282810185ddf7a,14 1 0 0 1 1
0c8cb29888d314a0a8cfd0f8278af74c,14 1 0 0 1 1
36ffc780ab3e684e32802143790e5ee1,14 1 0 0 1 1
af2c39b21636af413907f7f1cf658446,14 1 0 0 1 1
59da7ba739c19ecee53fbcb6f6d1f707,14 1 0 0 1 1
5ca63942b0365ee7a3b26b6453f4076d,0 0.0 1337 868 1760 1577 13 0.0 571 1441 821 1541 11 0.0 240 1998 347 2229 11 0.0 1607 568 1796 641 11 0.0 1485 573 1745 647 11 0.2 1536 552 1867 657 11 0.3 770 489 1168 652 0 0.6 1291 873 1678 1272 3 0.8 872 1630 2046 2135
c390e5919988358ba2aaf0b7acd2c7b9,14 1 0 0 1 1
699a8677439fd564ed21abdbf7b44db0,14 1 0 0 1 1
ee29da033302291107e61a87de63aee3,14 1 0 0 1 1
00a2145de1886cb9eb88869c85d74080,9 0.0 0 47 342 447 11 0.0 1460 376 1602 470 9 0.0 1977 2187 2019 2342 13 0.0 1385 875 1498 969 9 0.0 146 705 221 767 9 0.0 1994 2192 2094 2408 11 0.0 1231 367 1485 475 0 0.0 1122 710 1356 941 3 0.7 788 1265 1802 1623 14 0.3137750029563904 0 0 1 1
287422bed1d9d153387361889619abed,9 0.0 1428 903 1624 1119 8 0.0 1460 942 1615 1080 2 0.0 1350 775 1633 1124 7 0.0 671 875 1072 1706 0 0.0 766 554 1670 1302 9 0.0 1460 953 1574 1058 11 0.0 1341 327 1624 415 8 0.1 1465 958 1560 1052 0 0.8 1141 587 1643 1058 3 0.8 684 1174 1880 1811 14 0.17628894606605172 0 0 1 1
9e77743ee6d98ede10b36e8f12c1f226,14 1 0 0 1 1
49381febdd648ccc7a190965fe5180bd,11 0.0 1026 252 1308 378 0 0.0 1776 630 1956 816 0 0.0 1506 582 2154 1128 11 0.0 1878 246 2172 348 9 0.0 1956 1068 2220 1380 11 0.0 1752 276 1956 396 11 0.0 1146 276 1368 348 11 0.0 1218 276 1494 396 8 0.0 2016 792 2082 852 9 0.0 1944 1008 2148 1272 10 0.1 2526 1770 2640 1932 11 0.1 1776 258 2064 372 11 0.1 2532 1764 2640 1932 11 0.3 1086 264 1452 366 3 0.8 1338 1284 2406 1710 0 0.8 1686 612 1962 924
d5d43ffa4e64e63ccd92c40397d6b48b,14 1 0 0 1 1
d4e2f8980bf6bdf4b5e16068fde2d86e,14 1 0 0 1 1
8718fb6c453339e5db252d14328d8ae9,14 1 0 0 1 1
048ce999447fbb6a58ea17fac775288b,14 1 0 0 1 1
4e36b920e32cc309388138261b94f741,14 1 0 0 1 1
c73fd15d048336d86409528136f7bf25,14 1 0 0 1 1
6ae66f1bc9c08766adb65d366a60e2b0,14 1 0 0 1 1
a2aa6583a1a85602ab73d2d8328dc9a9,8 0.0 1359 1609 1445 1694 5 0.0 1262 750 1441 949 10 0.0 218 1946 541 2122 5 0.0 1266 778 1488 1063 11 0.0 417 1661 584 1804 8 0.0 1312 769 1422 869 10 0.0 74 1794 495 2269 8 0.0 358 1139 557 1400 13 0.0 1309 778 1410 873 5 0.0 1137 612 1425 973 5 0.0 1196 831 1499 1172 8 0.0 1344 1243 1402 1281 10 0.0 113 1998 238 2159 10 0.0 164 1894 339 2088 5 0.0 1297 778 1410 897 11 0.0 164 1851 343 2079 5 0.0 265 1035 658 1457 5 0.0 1188 750 1612 1305 11 0.0 335 1709 483 1851 9 0.0 1067 721 1659 2231 11 0.0 1562 2041 1643 2169 7 0.1 253 603 682 1020 8 0.1 1344 1609 1410 1685 13 0.1 265 987 670 1452 11 0.1 436 1690 565 1761 6 0.1 261 1011 670 1467 11 0.1 370 1690 537 1785 10 0.2 105 1913 428 2122 5 0.2 1164 655 1651 2140 11 0.2 129 1927 265 2107 11 0.3 351 1747 456 1813 10 0.3 125 1932 261 2098 14 0.5304348580539227 0 0 1 1
751fc253d84473e85a47a2826df12ce6,14 1 0 0 1 1
c4b1d5911fa6db319174a4244d28c193,11 0.0 2076 432 2304 564 13 0.0 852 882 1116 942 11 0.0 996 456 1260 516 11 0.0 936 468 1140 540 14 0.8702614903450012 0 0 1 1
40b2a81a852f7138879e5d0ba0a7ebc4,14 1 0 0 1 1
5e65e6bc517da1f30cb5ce0ce367efd6,8 0.0 846 984 1122 1458 9 0.0 708 636 1602 2628 13 0.0 888 726 1644 1368 13 0.0 1212 966 1440 1302 0 0.0 1788 948 2028 1230 5 0.0 2226 954 2640 1572 8 0.0 2322 1758 2394 1824 5 0.0 684 696 1512 2670 13 0.0 852 966 1164 1410 14 0.7731815427541733 0 0 1 1
5a719936747485b2902623a89643a508,8 0.0 1027 1080 1086 1140 11 0.0 2183 1776 2282 2010 9 0.0 526 2244 571 2292 11 0.0 1498 288 1642 444 11 0.0 838 234 1176 354 13 0.0 590 1158 893 1368 13 0.0 2004 1092 2103 1266 13 0.0 665 558 1002 720 0 0.0 1454 588 1652 792 11 0.0 1518 258 1662 372 8 0.0 521 2244 571 2292 13 0.0 774 456 1042 690 0 0.0 1260 570 1756 1086 11 0.0 1617 252 1816 330 13 0.0 1692 1194 1905 1428 11 0.0 1077 258 1230 336 11 0.0 392 1932 466 2034 13 0.0 2014 888 2113 1254 13 0.0 680 630 784 738 13 0.0 1647 1134 1841 1404 10 0.0 387 1932 471 2028 7 0.0 571 1086 943 1500 2 0.0 1667 1164 1865 1392 9 0.0 1657 1176 1885 1404 13 0.0 1945 576 2034 756 13 0.1 665 588 843 738 11 0.1 1662 252 1945 372 13 0.1 640 1248 883 1386 11 0.1 1578 252 1746 354 7 0.2 645 1230 878 1374 11 0.2 1791 270 1974 396 11 0.2 1012 258 1196 312 3 0.8 1017 1326 2024 1764 0 0.9 1404 570 1687 918
375230098adb78e73b6d162c9e30acd6,14 1 0 0 1 1
9c71b33d836534579e8c2c15a9849eb0,14 1 0 0 1 1
079de341c7b3804c37114b8da3011b45,14 1 0 0 1 1
6f69a6354bed9fabd85e9d5766075075,14 1 0 0 1 1
e90d09c66ee64d63171d0078f9d563c5,14 1 0 0 1 1
0e109d0f36cc8d66a4cac6bf50de3069,11 0.0 432 354 828 551 11 0.0 693 349 868 444 11 0.0 603 366 842 478 11 0.0 1139 377 1476 484 11 0.0 459 338 742 411 11 0.3 481 332 832 461 14 0.4828332960605621 0 0 1 1
3297d4a571f2259e8699427999a79121,8 0.0 1819 1931 1878 1983 0 0.0 1321 997 1617 1239 3 0.6 996 1632 2169 2097 14 0.07044239528477192 0 0 1 1
e06c1f19bb70950312603cbc0d986e32,14 1 0 0 1 1
4aaa644100b006b907aad188b7cbe342,14 1 0 0 1 1
64a157c58ebf8f3c33287c75c6ec4767,14 1 0 0 1 1
48fcc25810228823538d0392877fcce0,3 0.0 1305 1241 2062 2027 9 0.0 812 731 1734 2493 9 0.0 976 1518 1533 2282 9 0.0 940 1706 1442 2592 13 0.0 1702 953 2071 1579 3 0.0 817 1119 2067 2227 6 0.1 1414 526 2163 2127 7 0.1 1373 908 2199 2177 13 0.2 1497 692 2117 1700 14 0.8759910762310028 0 0 1 1
2aa1314e73226a5551d4e27f4925c967,11 0.0 1956 60 2442 402 11 0.0 1116 120 1650 456 9 0.0 840 1698 1140 1878 11 0.0 1260 192 1620 342 13 0.0 1194 564 1440 1014 13 0.0 822 720 1560 1752 3 0.0 864 1644 2148 2208 11 0.0 1128 180 1476 342 11 0.0 1278 198 1500 258 11 0.0 2718 1698 2844 1920 9 0.0 2268 690 2772 1824 6 0.0 810 642 1632 2064 3 0.1 1452 1350 2568 1962 13 0.1 942 906 1164 996 7 0.1 2484 1398 2808 1836 6 0.1 2298 786 2784 1848 11 0.1 2004 108 2346 276 5 0.1 2268 786 2808 1908 7 0.2 2364 1086 2808 1824 11 0.3 1212 192 1542 288 5 0.5 768 498 1632 1986 14 0.07421540026552975 0 0 1 1
095f8f367727ccd7fc0bf95380399b39,14 1 0 0 1 1
2a974dff02147c8c34b2e5f9f90c312f,14 1 0 0 1 1
c433a34f8cf9c7b894a9d52c80678b0e,11 0.0 2294 2254 2376 2373 0 0.0 1239 924 1506 1195 14 0.7553747668862343 0 0 1 1
5beee832c007826c93c25ba287ee4d48,0 0.0 1473 576 1677 798 11 0.0 446 1398 521 1572 9 0.0 352 2028 451 2244 9 0.0 585 1248 1101 1404 9 0.0 1270 288 1468 894 2 0.0 1508 606 1682 816 13 0.0 680 738 898 936 13 0.0 595 1236 1096 1404 11 0.0 466 1356 551 1548 11 0.0 982 324 1171 390 13 0.0 685 1164 1057 1272 9 0.0 2178 2052 2252 2292 7 0.0 575 1242 1106 1452 0 0.0 1369 570 1895 1074 8 0.0 1895 984 1955 1014 13 0.0 1885 972 1965 1020 13 0.0 784 1164 1002 1242 11 0.0 1746 336 1945 450 8 0.0 992 1074 1047 1128 11 0.0 1528 324 1707 426 9 0.0 129 2784 198 2874 13 0.1 699 792 893 876 11 0.2 824 318 1052 486 11 0.2 928 318 1240 414 3 0.7 1111 1164 2064 1548 0 0.8 1434 570 1746 942
a4c53519d7af7aba7473d67f07afc21a,14 1 0 0 1 1
afee8ff90f29b8827d0eb78774d25324,14 1 0 0 1 1
5164cecc1932454bd2f467ebb4ea0650,14 1 0 0 1 1
0e033fc78ddfc67dbd8382a8b3198e5a,9 0.0 0 0 324 554 14 0.9161924719810486 0 0 1 1
26b335d3fb7b871bc7714c05421de9a5,14 1 0 0 1 1
17d82f2fa525a8d3b7e868aad6e85d7d,14 1 0 0 1 1
c0de486a10d82d07710af756e7b5c6a4,14 1 0 0 1 1
ebd7fb65941300ee3e8aa11aba258cb2,14 1 0 0 1 1
8edb79319d71c1813e91d049d466e237,9 0.0 2336 842 2589 1975 13 0.0 573 1542 1023 1925 8 0.0 1758 1119 1834 1199 7 0.0 1748 1774 2260 2147 13 0.0 410 1582 598 1633 6 0.0 583 1552 1018 1910 9 0.0 1763 1124 1844 1204 5 0.1 339 831 1054 2006 5 0.2 400 1552 983 1925 3 0.6 1028 1542 2249 2081 0 0.6 1317 781 1652 1139 14 0.8607395142316818 0 0 1 1
a22e07353ea98e67ba01b4251350a6ce,14 1 0 0 1 1
e59e78c6c661eb4c3daab5df0075e6c6,6 0.0 1232 605 1672 1123 0 0.0 988 542 1424 996 8 0.0 276 1250 340 1338 13 0.0 660 273 860 654 11 0.0 1700 2046 1772 2173 13 0.0 1148 493 1592 1113 7 0.0 1160 601 1584 1133 10 0.0 1704 2046 1768 2168 8 0.0 304 1079 352 1143 5 0.0 1464 1494 1800 2061 13 0.0 1672 1851 1760 1968 8 0.0 280 1289 328 1338 6 0.0 1472 1504 1784 2051 10 0.0 260 2021 340 2129 11 0.0 688 239 856 298 11 0.0 1320 259 1488 376 11 0.0 544 244 780 298 8 0.0 672 1450 732 1519 9 0.0 1272 1802 1684 2090 8 0.0 1688 1611 1736 1660 9 0.0 1508 1611 1768 2012 11 0.0 1708 2041 1772 2109 13 0.0 1288 449 1440 723 11 0.0 648 229 808 283 9 0.0 1696 2163 1744 2212 5 0.1 1296 713 1792 2021 11 0.1 1368 283 1520 405 5 0.1 208 332 860 2080 13 0.1 1312 693 1500 996 11 0.3 260 1992 336 2100 0 0.5 1052 586 1256 864 8 0.5 1300 747 1504 996
9a0b2fcfccac08e3ed0f1c8d2021d56d,14 1 0 0 1 1
f1bf0692779f838803453642c8f17c66,14 1 0 0 1 1
524c4a83f27a9e1f28921213261850a7,14 1 0 0 1 1
d34da221bea7cfffada59e3b7e47b05d,14 1 0 0 1 1
051b1b1edcbaa44059c7b3edbe70c3b8,14 1 0 0 1 1
293df7b3db7c3d58656e9169abffce81,14 1 0 0 1 1
